1,1,Desi (Whole),-
938,168,Bull,Large
939,169,Cow,Large
940,190,Goat,Large
941,170,Ox,Large
942,211,Ram,Large
943,90,White,Large
944,171,She Baffelo,Large
945,172,She Goat,Large
946,173,Sheep Medium,Large
947,170,Ox,-
948,211,Ram,-
949,171,She Baffelo,-
950,173,Sheep Small,-
951,55,Nizamabad,-
952,201,Green Avare (W),-
953,168,Bull,-
954,191,He Baffelo,-
955,173,Sheep Medium,-
956,47,Laxmi (Ginned),-
957,55,Nizamabad,Medium
958,40,Paddy emerigency,-
959,12,Sona,Medium
960,1,Average (Whole),Large
961,14,Jowar Hybrid,Large
962,40,Paddy Dappa,Large
963,209,Tender Coconut,Small
964,208,Other,Small
965,12,Kempugotu,-
966,12,Rashi,-
967,50,Natte,-
968,40,Hansa,Medium
969,12,Nendra Bale,-
970,44,Grade- II,-
971,12,Grade-I,-
972,40,Bangarasanna,-
973,12,Kattasambar,-
974,21,CR 1009 (Coarse) Boiled,-
975,55,Yellow,-
976,47,Hampi (Ginned),-
977,199,Bunch Beans,-
978,200,Chapparada Avarekai,-
979,204,Snakeguard,-
980,166,White Pumpkin,-
981,114,Pachha Bale,-
982,12,Hansa,-
983,12,Coarse (I.R.20),-
984,208,Eucalyptus,-
985,12,Kurikatu,Medium
986,12,Yellow,Medium
987,12,EDI,-
988,12,Saraku,-
989,81,Chali,-
990,12,Sippegotu,-
991,81,api,Medium
992,12,Churu,Medium
993,12,Rashi,Medium
994,5,Other,Medium
995,8,Other,Medium
996,3,Other,-
997,53,Medium,-
998,53,Copra,Medium
999,12,Chippu,-
1000,12,Cqca,-
1001,12,Factory,-
1002,12,Ripe,-
1003,81,Chippu,-
1004,12,Kole,-
1005,12,Tattibettee,-
1006,12,Bilegotu,-
1007,81,New Variety,-
1008,55,Kurikatu,Medium
1009,40,Paddy Dappa,Medium
1010,12,Sona Fine,-
1011,3,Green,Small
1012,80,Finger,-
1013,212,Other,-
1014,163,Other,-
1015,114,Nendra Bale,Medium
1016,12,Palayamthodan,Medium
1017,12,Poovan,Medium
1018,12,Red Banana,Medium
1019,12,Robusta,Medium
1020,12,White (Whole),-
1021,213,Other,-
1022,214,Other,-
1023,12,White Parboiled,-
1024,204,Other,-
1025,215,Other,-
1026,12,Punjab - Sona Kalyan,-
1027,216,Other,-
1028,21,H.Y.V.,-
1029,213,Refind Copra Oil,-
1030,217,Other,-
1031,218,Other,-
1032,12,Rasakathai,Medium
1033,5,Big,-
1034,12,Small,-
1035,219,Other,-
1036,81,Cochin,-
1037,117,Cowpea (Veg),-
1038,220,Other,-
1039,221,Other,-
1040,114,Nendra Bale,Large
1041,149,Amaranthus,-
1042,212,Amphophalus,-
1043,215,Tapioca,-
1044,165,Malabar,-
1045,81,Malbar,-
1046,12,Apple,Medium
1047,12,Apple,Small
1048,219,Soji,-
1049,4,Totapuri,Small
1050,222,Other,-
1051,222,Kabuli Chana(Chickpeas-white),-
1052,223,Other,-
1053,130,Chilly Capsicum,-
1054,47,DCH-32 (Ginned),-
1055,139,Medium,-
1056,47,DCH-32(Unginned),-
1057,14,Annigeri,-
1058,20,Lok -1 (Nilami Rate),-
1059,1,Desi (F.A.Q. Split),-
1060,224,Other,-
1061,47,H4,-
1062,15,Linseed,-
1063,20,147 Best,-
1064,18,Lohi Black,-
1065,12,Soyabeen,-
1066,46,Small (Whole),-
1067,73,Unbleached,-
1068,12,H4,-
1069,225,Other,-
1070,16,Medium,-
1071,226,Other,-
1072,68,Other,-
1073,81,Gorabalu,-
1074,1,Kabul Small,-
1075,55,Red,-
1076,2,Other,-
1077,72,Other,-
1078,227,Other,-
1079,228,Other,-
1080,112,Other,-
1081,6,Other,-
1082,7,Other,-
1083,100,Other,-
1084,21,1009 Kar,-
1085,161,Other,-
1086,113,Other,-
1087,114,Other,-
1088,40,White Ponni,-
1089,51,Other,-
1090,14,Red,-
1091,47,H-4(A) 27mm FIne,-
1092,160,Other,-
1093,210,Other,-
1094,197,Other,-
1095,40,1121,-
1096,12,Basumathi,-
1097,12,DP,-
1098,12,Sarvati,-
1099,184,Mashrooms,-
1100,150,Mint(Pudina),-
1101,229,Chysanthemum(Loose),-
1102,230,Delha,-
1103,231,Jaffri,-
1104,154,Rose(Loose),-
1105,232,Tube Rose (Loose),-
1106,174,Dry Fodder,-
1107,233,Boiler/Firm(White),-
1108,234,Bata Putti,-
1109,12,Black Dom,-
1110,12,Blue Dom,-
1111,12,Chilwa,-
1112,12,Halwa,-
1113,12,Hilsa,-
1114,12,Katla (Small),-
1115,12,Katla(Big),-
1116,12,Malli(Big),-
1117,12,Malli(Small),-
1118,12,Mangoor,-
1119,12,Pangass,-
1120,12,Rahu(Andhra),-
1121,12,Rahu(Local),-
1122,12,Singhra(Big),-
1123,12,Singhra(Small),-
1124,12,Sol,-
1125,12,Soli,-
1126,12,Surmai(Big),-
1127,12,Surmali(Small),-
1128,12,White Dom,-
1129,12,Zinga(Zambo-A),-
1130,12,Zinga(Zambo-B),-
1131,12,Zinga(Zambo-C),-
1132,235,Boiler/Firm(White-Brown),-
1133,236,Dhap,-
1134,12,Pindi,-
1135,237,Anthorium,-
1136,238,Other,-
1137,239,Cornation,-
1138,240,Gladiolus Cut Flower,-
1139,241,Jerbara,-
1140,242,Lily,-
1141,153,Marygold(Calcutta),-
1142,243,Orchid,-
1143,244,Patti Calcutta,-
1144,245,Rose (Local),-
1145,246,Rose(Tata),-
1146,247,Tube Rose (Single),-
1147,2,Delicious,Small
1148,114,Khandesh,Small
1149,72,Sapota,Small
1150,112,Guava,Small
1151,202,Karbhuja,Small
1152,75,Mousambi,Small
1153,62,Papaya,Small
1154,100,Pomogranate,Small
1155,113,Water Melon,Small
1156,46,Ordinary (Split),-
1157,20,UP 308,-
1158,248,Other,-
1159,249,Other,-
1160,234,Fish,-
1161,235,Boiler/Firm(White),-
1162,21,Alur Sanna,-
1163,234,Other,-
1164,21,Milled,-
1165,233,Other,-
1166,250,Other,-
1167,114,Banana - Ripe,Large
1168,12,Banana - Ripe,Medium
1169,12,Banana - Ripe,Small
1170,234,Katla (Small),-
1171,21,Suvarna Medium,-
1172,79,Other,-
1173,190,Goat,-
1174,55,NO 1,-
1175,80,Local,-
1176,251,Other,-
1177,185,Other,-
1178,47,R.G.J-34 24mm-Fine,-
1179,186,Other,-
1180,82,Field Pea,-
1181,176,Kinnow,Large
1182,5,Hlybrid,-
1183,252,Other,-
1184,47,Jaydhar,-
1185,6,Nagpuri,Small
1186,12,Espani,-
1187,134,Dara,-
1188,20,C-83,-
1189,12,Dara,-
1190,128,Amla,-
1191,73,Vegitable-fresh,-
1192,12,Guava,Small
1193,146,Leafy Vegetables,-
1194,151,Gram Raw(Chholia),-
1195,253,Other,-
1196,254,Other,-
1197,12,Green,-
1198,113,Other,Large
1199,40,A. Ponni,-
1200,12,ADT 36,-
1201,255,Other,-
1202,21,Arcot Kichikdi,-
1203,12,Sarson(Black),-
1204,20,Dara Mill Quality,-
1205,256,Other,-
1206,112,Guava,Large
1207,12,Guava,Medium
1208,43,Hybrid,-
1209,257,Other,-
1210,47,320F,-
1211,20,1482,-
1212,256,Wool,-
1213,109,Eagle,-
1214,12,Deshi White,-
1215,12,Gajjar,-
1216,12,Hybrid Yellow (Cattle Feed),-
1217,201,Avare (W),-
1218,203,Other,-
1219,47,LRA,-
1220,40,AST 16,-
1221,12,3rd Sort,-
1222,5,1st Sort,-
1223,12,Talu,-
1224,40,Chitti Muthyalu,-
1225,40,Hansa,-
1226,2,Apple,-
1227,72,Sapota,-
1228,47,G-6,-
1229,12,Savita,-
1230,137,Cluster Beans,-
1231,40,I.R.-64,-
1232,8,Jyoti,-
1233,258,Other,-
1234,235,Other,-
1235,259,Other,-
1236,21,III,-
1237,73,Small,-
1238,8,F.A.Q.,-
1239,139,Small,-
1240,194,Other,-
1241,1,Kabal (Split),-
1242,11,Medium,-
1243,75,Mousambi,Medium
1244,40,B.A.M. 3,-
1245,6,Darjeeling,Medium
1246,12,Medium,Medium
1247,192,Assam C.T.C. Leaf,-
1248,12,Ordinary Big,Large
1249,42,TD-5,-
1250,21,Masuri,-
1251,12,TD-5,-
1252,12,Yellow (Black),-
1253,12,H.Y.V.,-
1254,167,Local,-
1255,114,Champa,Large
1256,12,Champa,Small
1257,21,CO-43 (Medium) Boiled,-
1258,260,Big,-
1259,6,Darjeeling,Large
1260,12,Darjeeling,Medium
1261,12,Darjeeling,Small
1262,12,Tomato,-
1263,21,Ratnachudi (718 5-749),-
1264,57,Kernel,-
1265,12,Mousambi,Medium
1266,12,Mousambi,Small
1267,234,Rahu(Local),-
1268,21,IR 50,-
1269,2,Fanny,Small
1270,50,MG-84,-
1271,55,NO 2,-
1272,12,NO 3,-
1273,60,White,-
1274,12,1st Sort,-
1275,61,Flower A/c,-
1276,12,Karpuli A/c Fine,-
1277,206,Other,-
1278,12,ADT 37,-
1279,40,PY. 03,-
1280,44,Big,-
1281,21,Sona,-
1282,12,NO 2,-
1283,4,Hapus(Alphaso),Large
1284,114,Champa,Small
1285,20,343,-
1286,45,Small,-
1287,9,Phatka (Medium),-
1288,47,H.B (Ginned),-
1289,12,Jaydhar,-
1290,40,Rajahamsa,-
1291,12,Simla,-
1292,5,Puna,-
1293,47,F-1054,-
1294,21,Pusa Basmati Raw (Old),-
1295,12,Krishna,-
1296,12,Paddy emerigency,-
1297,21,Sarbati Raw,-
1298,114,Ordinary Big,Small
1299,5,Red,Medium
1300,12,Sarbati Raw,-
1301,12,LD-327,-
1302,90,Red,-
1303,261,Jaydhar,-
1304,261,D.C.H.,-
1305,210,F.A.Q. Bold,-
1306,45,Jawari,-
1307,80,Rajmundhry,-
1308,183,Tamarind Seed,-
1309,12,Farmi,-
1310,12,Dara Mill Quality,-
1311,5,Red,Small
1312,12,CO 36,-
1313,179,Other,Large
1314,73,Fresh (Assam),-
1315,182,Honge Seed,-
1316,63,Feeds (Poultry Quality),-
1317,40,Gowri Sanna,-
1318,39,Sankar,-
1319,205,Suvarnagadde,-
1320,12,IR20 Parboiled,-
1321,262,Other,-
1322,12,Paddy Dappa,-
1323,8,Badshah,-
1324,63,Medium,-
1325,12,Pine Apple,Small
1326,16,Pearl,-
1327,9,Shivling Imp New,-
1328,12,Black,Small
1329,20,2329,-
1330,43,ML-5,-
1331,47,Farm (Unginned),-
1332,1,White (Whole),-
1333,14,H.Y.V.,Medium
1334,12,Avare (Whole),-
1335,12,Bengal Gram Dal,-
1336,12,Gouard,-
1337,12,Raddish,-
1338,12,Ridgeguard(Tori),-
1339,12,Sweet Pumpkin,-
1340,12,Water Melon,-
1341,12,Nagpuri,Large
1342,20,PBW-343,-
1343,4,Chausa,Medium
1344,12,White Ponni,-
1345,114,Medium,-
1346,100,Pomogranate,-
1347,12,American,Large
1348,6,Medium,Small
1349,12,Medium,Large
1350,12,Dosa Rice,-
1351,44,Grade-I,-
1352,6,Nagpuri,-
1353,114,Besrai,Large
1354,12,Pommani,-
1355,20,MP 308,-
1356,12,Potato,-
1357,114,Banana - Ripe,-
1358,12,Pylone,-
1359,55,Kurikatu,-
1360,12,NO 1,-
1361,12,IR 20 Medium Boiled,-
1362,12,MP(Desi),-
1363,114,Besrai,Medium
1364,6,Inferior,Medium
1365,20,Superior,-
1366,40,Emergency,-
1367,12,Golden,-
1368,55,Mattikari,-
1369,263,Firewood,-
1370,4,Other,-
1371,264,Antawala,-
1372,43,Small,-
1373,40,Intan,-
1374,12,Kesari (Coorg),-
1375,12,Lok-1 Best,-
1376,114,Besrai,Small
1377,4,Dusheri,Small
1378,114,Khandesh,Medium
1379,12,Seemebadanekai,-
1380,81,Pylone,-
1381,12,American,Medium
1382,12,Medium,Small
1383,44,Small,-
1384,265,Sajje,-
1385,114,Ordinary Big,-
1386,226,Niger Seed,-
1387,266,Other,-
1388,21,Dosa Rice,-
1389,21,Govt. Quality,-
1390,21,Super Fine,-
1391,267,Gurellu,-
1392,21,Mandya-vani,-
1393,50,Gungri (With Shell),-
1394,12,Sapota,Small
1395,21,IR 20 Fine Raw,-
1396,201,Other,-
1397,4,Chausa,Small
1398,268,Other,-
1399,133,Toria,-
1400,40,Paddy Vijaya,-
1401,47,"DIGVIJAY 24mm, Superfine",-
1402,65,West Coast Round,-
1403,3,Green,-
1404,202,Other,Medium
1405,40,B. T.,-
1406,141,Tinda,-
1407,192,Other,-
1408,88,Maida Atta,-
1409,91,Wheat Atta,-
1410,114,Elakki Bale,Large
1411,118,Drumstick,Large
1412,81,Bette,Medium
1413,14,Jowar ( White),Medium
1414,265,Sajje,Medium
1415,44,Coconut,Small
1416,14,Local,Medium
1417,9,Phatka (Medium),Medium
1418,12,Shivling Imp New,Medium
1419,45,Local,Small
1420,12,Sona Mahsuri,Large
1421,12,Pusa Basmati Sela (Old),Medium
1422,12,Sarbati Raw,Medium
1423,80,Local,Medium
1424,16,Yellow,Medium
1425,190,Goat,Medium
1426,40,Sona,Medium
1427,173,Sheep Medium,Medium
1428,191,He Baffelo,Medium
1429,211,Ram,Medium
1430,172,She Goat,Medium
1431,11,Khamgaon(Akola),-
1432,55,Yellow,Medium
1433,47,R-51 (Ginned),-
1434,44,Other,Small
1435,21,Govt. Quality,Large
1436,114,Khandesh,Large
1437,47,Hampi (Ginned),Medium
1438,12,LH-1556,Medium
1439,44,Medium,Large
1440,269,Maragenasu,-
1441,12,Rajmundhry,-
1442,8,Jalander,-
1443,21,Coarse (I.R.20),-
1444,81,Raw,Medium
1445,12,Hamsa St.,-
1446,145,Mataki (W),-
1447,81,Churu,-
1448,21,Chintamani Sanna,-
1449,12,Farm (Unginned),-
1450,114,Khandesh,-
1451,21,Basmati Paddy,-
1452,12,Poovan,Small
1453,207,Other,-
1454,12,Thogarikai,-
1455,152,Mango - Raw-Ripe,-
1456,260,Other,-
1457,270,Other,-
1458,271,Other,-
1459,218,RSS-4,-
1460,114,Palayamthodan,Medium
1461,12,Mataa Parboiled,-
1462,21,Kaddi,-
1463,70,Other,-
1464,272,Other,Medium
1465,14,Yellow,-
1466,103,Cereals,-
1467,12,Small (Whole),-
1468,4,Safeda,Large
1469,3,White,-
1470,44,Imported,-
1471,12,Phatka (Medium),Small
1472,2,American,-
1473,47,CO2 (Ginned),-
1474,21,BT Sona,-
1475,144,Chewing,-
1476,40,Paddy Arti - Masuri,-
1477,47,F-846,-
1478,12,Lh-1134,-
1479,40,Alur Sanna,-
1480,6,Inferior,Small
1481,75,Other,-
1482,273,Other,-
1483,21,Hamsa St.,-
1484,274,Other,-
1485,275,Other,-
1486,12,Rajasthan Line,-
1487,3,Black,Small
1488,276,Other,-
1489,12,ML-267,-
1490,12,BT Sona,-
1491,12,Kinnow,Small
1492,277,Other,-
1493,134,P1-426,-
1494,12,Warangal Culture,-
1495,251,Chow Chow,-
1496,47,Savita,-
1497,50,M-522,-
1498,40,MTU-2077,-
1499,47,H 420,-
1500,41,White,-
1501,50,Big (With Shell),Medium
1502,73,Dry,Medium
1503,5,Bombay (U.P.),Medium
1504,8,Chandermukhi,Medium
1505,14,Hybrid,Medium
1506,12,Jowar ( White),Medium
1507,47,A.C. 122- H4,-
1508,51,Bold,-
1509,12,Suvarna Medium,-
1510,1,Medium,-
1511,236,Other,-
1512,40,Sona Masuri (OLD),-
1513,12,W-5/TD-5,-
1514,5,White,-
1515,12,Papaya,Medium
1516,278,Other,-
1517,55,Khandsari,-
1518,75,Mousambi,-
1519,12,Sona Mahsuri,Medium
1520,190,Goat,Small
1521,68,Same/Savi Local,Medium
1522,45,Hybrid,Large
1523,16,Hybrid/Local,Large
1524,56,Beans (Whole),Medium
1525,65,Brinjal,Medium
1526,66,Cucumbar,Small
1527,5,Local,Medium
1528,8,Potato,Small
1529,12,Rajahamsa,Medium
1530,78,Ridgeguard(Tori),Small
1531,20,Bansi,Medium
1532,60,Byadgi,Medium
1533,81,Rashi,-
1534,139,Horse gram (Whole),Large
1535,279,Citrus Fruits,-
1536,12,Bhindi,-
1537,12,Brinjal,-
1538,12,Cabbage,-
1539,44,IISort without Husk,Large
1540,12,IISort without Husk,-
1541,12,Green Avare (W),-
1542,12,Green Chilly,-
1543,21,Medium,Large
1544,9,Arhar Dal(Tur),Medium
1545,59,Local,Medium
1546,60,Other,Medium
1547,50,Other,Medium
1548,55,Other,Medium
1549,197,Medium,Medium
1550,61,Tamarind Fruit,Medium
1551,81,Raw,-
1552,4,Dinga,Medium
1553,12,Safeda,Medium
1554,12,Suyodhar (Ginned),-
1555,2,Simla,Small
1556,12,Arhar Dal(Tur),-
1557,12,Big (With Shell),-
1558,280,Other,-
1559,50,Hybrid,-
1560,12,French,-
1561,208,Silveroak,-
1562,13,Average,Medium
1563,12,Safeda,Small
1564,47,Jaydhar,Medium
1565,261,Jaydhar,Medium
1566,51,GKFSH-2002,-
1567,40,Hassan Dappa,-
1568,106,Bamboo,-
1569,2,Creamjon,Large
1570,143,Cowpea (Whole),Small
1571,172,She Goat,Small
1572,173,Sheep Large,Medium
1573,67,Green Chilly,Small
1574,40,Jaya,Small
1575,2,Creamjon,-
1576,60,Dabbi,Medium
1577,12,Guntur,Medium
1578,12,Kaddi,Medium
1579,44,Big,Medium
1580,21,Jaya,Medium
1581,47,Varalakshmi (Ginned),Medium
1582,21,IR 20 Medium Boiled,-
1583,8,Desi,Small
1584,50,Gejje,Large
1585,63,Hybrid,-
1586,114,Champa,-
1587,20,MP(Desi),-
1588,21,Dappa,Medium
1589,55,NO 1,Medium
1590,40,Hassan Dappa,Medium
1591,4,Raspuri,-
1592,12,Totapuri,-
1593,11,Black Gram (Whole),Medium
1594,63,Medium,Medium
1595,21,Hmt Rice-Non Basmati,Large
1596,12,Hmt Rice-Non Basmati,-
1597,143,Cowpea (Whole),Medium
1598,183,Tamarind Seed,Medium
1599,114,Nauti Bale,-
1600,9,Shivling New Ind,-
1601,50,DMV-7,-
1602,4,Malgoa,-
1603,12,Raspuri,-
1604,47,cotton (Ginned),-
1605,12,Teal,-
1606,12,Surkha,Medium
1607,12,Fazli,Large
1608,12,Surkha,Large
1609,14,H.B,-
1610,73,Other,Medium
1611,274,Jack Fruit,-
1612,170,Ox,Small
1613,11,Jalgaon,-
1614,20,MP Quality,-
1615,12,LH-1556,-
1616,12,Khandesh,Small
1617,8,Jalander,Medium
1618,208,Casuarina,-
1619,4,Badami,-
1620,3,Badami Kai,-
1621,175,Cotton Seed,-
1622,167,Local,Large
1623,12,Totapuri,Small
1624,3,Badami Kai,Medium
1625,12,Dappa,Medium
1626,55,Anakapalli,-
1627,11,FQ(Burma),-
1628,51,F.A.Q.,-
1629,12,api,-
1630,12,Silveroak,-
1631,167,Local,Small
1632,21,Other,Medium
1633,20,WL711,-
1634,21,Pusa Basmati Sela (Old),-
1635,46,Masuri (W-S),-
1636,11,SQ(Burma),-
1637,47,Bengal Deshi (A) FIne,-
1638,12,Fresh Unbleached,-
1639,20,343,Small
1640,65,Malakura,Large
1641,21,Ambemohor Basmati,Small
1642,12,Delicious,Large
1643,12,Dusheri,Medium
1644,12,2329,-
1645,12,Shimla,-
1646,12,IR-8 Raw (Old),-
1647,21,Ambemohor Basmati,Large
1648,20,147 Best,Small
1649,50,Shelled (Bunch),-
1650,219,White Soji,-
1651,12,Paddy Dappa,Medium
1652,281,Neem Seed,-
1653,21,Kachha Basmati,Large
1654,60,Guntur,Medium
1655,47,Suyodhar (Ginned),-
1656,125,Other,Medium
1657,208,Other,Medium
1658,12,Sadharan,-
1659,12,Safeda,Large
1660,20,Rajasthan Line,-
1661,50,Balli/Habbu,Medium
1662,12,MCU-5 (A) 31mm FIne,-
1663,12,Moath Dal,-
1664,21,Pusa Basmati (Paddy),-
1665,12,Khand,-
1666,168,Bull,Small
1667,169,Cow,Small
1668,211,Ram,Small
1669,171,She Baffelo,Small
1670,264,Antawala,Medium
1671,47,Aka-1 (Unginned),Medium
1672,20,PBW-34,-
1673,21,Arti Mashuri,-
1674,165,Other,Medium
1675,20,RR21,-
1676,226,Niger Seed,Medium
1677,4,Hapus(Alphaso),-
1678,12,Malgoa,-
1679,12,Neelam,-
1680,21,Bellary Sanna,-
1681,12,Kurikatu,-
1682,197,Other,Medium
1683,14,H.Y.V.,Small
1684,20,Raj-3765,-
1685,12,Hapus(Alphaso),Large
1686,282,Binoula,-
1687,40,ADT 36,-
1688,12,R-51 (Ginned),-
1689,146,Leafy Vegetables,Small
1690,283,Other,-
1691,210,Safflower,Medium
1692,20,PISSI,-
1693,208,Teal,-
1694,81,Kempugotu,-
1695,2,Creamjon,Small
1696,12,CO-43 (Medium) Boiled,-
1697,13,Desi,Small
1698,4,Neelam,-
1699,12,P1-426,-
1700,59,I Sort,-
1701,20,Other,Medium
1702,92,Green Gram Dal,Medium
1703,5,Bangalore-Samall,Medium
1704,21,Kachha Basmati,Medium
1705,284,Other,-
1706,20,Local,Medium
1707,44,Grade- II,Medium
1708,166,White Pumpkin,Medium
1709,285,Other,-
1710,286,Other,-
1711,73,Fresh Unbleached,Medium
1712,287,Other,-
1713,288,Other,-
1714,12,Nendra Bale,Medium
1715,195,Other,-
1716,21,Annapoorna,-
1717,12,AP Raw Rice 5293,-
1718,274,Jack Fruit,Medium
1719,281,Other,-
1720,2,Simla,-
1721,12,Kabul Small,-
1722,12,AST 18,-
1723,12,AST 19,-
1724,12,Papatla,-
1725,12,Sinna Ponni,-
1726,12,Super Ponni,-
1727,12,TY 01,-
1728,176,Kinnow,Small
1729,3,Indian,Medium
1730,16,Hybrid Yellow (Cattle Feed),-
1731,28,S-30,-
1732,12,TKM 9,-
1733,289,Other,-
1734,290,Other,-
1735,40,Culture,-
1736,50,VRI - 1,-
1737,16,Hybrid Red (Cattle Feed),-
1738,12,Co. 43,-
1739,229,Other,-
1740,291,Other,Medium
1741,209,Other,Medium
1742,12,Surekha,-
1743,60,Talu,-
1744,12,Vijaya Masuri,-
1745,47,Cotton (Unginned),Medium
1746,40,I.R. 50,-
1747,12,Ratnachudi (718 5-749),-
1748,12,Ratna,-
1749,60,Dry Chillies,-
1750,12,I.R.-64,-
1751,20,Lok-1 Best,-
1752,274,Other,Medium
1753,292,Other,Medium
1754,12,Nauti Bale,Large
1755,12,Pachha Bale,Large
1756,12,White,Large
1757,12,Coarse,Medium
1758,21,Pusa Basmati Raw (Old),Medium
1759,12,Hybrid/Local,-
1760,64,Bhindi,Small
1761,5,Local,Small
1762,165,Other,Small
1763,44,Grade-III,-
1764,39,Hybrid,Large
1765,125,Hosur Red,-
1766,114,Nendra Bale,Small
1767,12,Palayamthodan,Small
1768,12,RSS-4,-
1769,293,Other,-
1770,294,Other,-
1771,249,Broken Rice,-
1772,258,Local,-
1773,250,Egg,-
1774,6,Sikkim Mandrin,Small
1775,47,lra (Unginned),-
1776,295,Other,-
1777,63,Red,Medium
1778,12,Crushing,-
1779,12,PBW-34,-
1780,263,Firewood,Medium
1781,208,Eucalyptus,Medium
1782,296,Other,Medium
1783,40,I.R. 8,-
1784,114,Banana - Ripe,Small
1785,47,LH-1556,Large
1786,50,Balli/Habbu,Large
1787,14,Jowar ( White),Large
1788,63,Fine,Medium
1789,40,Paddy Dappa,Small
1790,12,Rajahamsa,Small
1791,12,Sadharan,Medium
1792,12,Sweet Corn (For Biscuits),-
1793,196,Navane Hybrid,Medium
1794,55,Achhu,Small
1795,47,Other,Medium
1796,12,Local,Small
1797,208,Other,Large
1798,197,Fine New,-
